Año,Actividad_Economica,Seccional,Total_Ingresos,Total_Retencion,Numero_Declaraciones,Variacion_Anual,Retencion_Promedio,Ratio_Retencion,Riesgo_Tributario
2022,Educacion,Bucaramanga,3936896855.3307505,258147414.66054848,34,0.31624633393457735,5080439.416375564,0.05943104001868398,Bajo
2022,Educacion,Cucuta,3818135479.467388,136844406.57527247,445,-0.14004708349716244,302813.07760935754,0.047585067079863166,Medio
2024,Agropecuario,Cali,4303501522.911405,186318795.72458395,120,-0.06744693731108584,1601562.6514802882,0.04297406739976815,Alto
2021,Tecnologia,Barranquilla,3386935917.6414933,29800778.312636547,824,0.15497285889833012,39621.6212232469,0.008323731018820599,Bajo
2021,Manufactura,Pereira,1805028753.5322318,93233400.32707107,418,-0.27865110448719543,201123.7506720964,0.053679426893729724,Bajo
2021,Comercio,Manizales,3713248844.4347963,206307026.67475423,220,-0.11192501129635668,594411.5197934525,0.049072429441847,Medio
2022,Manufactura,Pereira,2405595986.6801667,43689751.190527044,597,0.08827052836992824,64423.66434779805,0.01359902836150875,Bajo
2023,Construccion,Bucaramanga,2539112245.620695,132845652.9023857,533,0.18089654457422144,211867.73570711608,0.05498281399893502,Medio
2023,Comercio,Bogota,2185203448.353687,82067215.04328015,269,0.29380206645055784,337159.09797556436,0.03325179990551456,Medio
2023,Comercio,Medellin,1101485229.4522517,27380374.522981077,1195,-0.0662693110023673,33500.04892239568,0.02718580062838689,Alto
2022,Educacion,Pereira,212634533.35902125,8924186.685937447,1110,-0.007950855853239625,8943.727884455155,0.03155015730734008,Medio
2021,Financiero,Bogota,3581338307.1057186,52725142.401217125,976,-0.08289469695162745,47901.49954961396,0.012877258226824343,Medio
2024,Comercio,Bogota,4182430977.2420983,284003415.3779533,223,0.2076819190023746,1250163.4322626663,0.06074161499208476,Alto
2024,Educacion,Bucaramanga,1510240938.0307193,35511481.473531745,713,-0.1075898395964765,35715.12453337137,0.020202668199881552,Alto
2024,Construccion,Villavicencio,1625656261.8244598,12724924.685025867,293,0.08965210951468085,27009.684162672445,0.006004449826708656,Bajo
2022,Transporte,Medellin,4482151739.901529,40513823.09768385,783,0.20324194849095215,60556.48966610596,0.011541277748709071,Bajo
2022,Educacion,Pereira,2026035544.1739402,88420606.70134583,363,0.05122398528189813,187909.21471064744,0.041004352085547875,Bajo
2024,Construccion,Bogota,4242225358.588947,80794014.63170488,452,0.2676419082119181,146091.75196187815,0.021425191080461,Bajo
2023,Educacion,Medellin,790604024.4536893,54598816.064464256,354,0.04721001251374309,143660.62765847665,0.05585759510411871,Medio
2022,Transporte,Villavicencio,3237462831.0456004,104489174.41150995,76,-0.13463848361079034,1085555.2986786955,0.029974850315799235,Bajo
2020,Financiero,Cucuta,649092160.2302102,4544701.006397578,742,-0.05670076502741342,4877.457440304218,0.0065665236876689586,Bajo
2023,Agropecuario,Cucuta,2705518082.8557515,49051594.626806095,180,0.138406116488877,230940.73075391215,0.017417484926424535,Bajo
2024,Financiero,Barranquilla,5476792730.973678,58508637.081746995,778,-0.037052976555284875,50832.55999029682,0.010643280708181014,Medio
2020,Servicios,Villavicencio,139509275.91826665,2445717.390633689,699,0.11682705270745067,3390.41854997315,0.014372245476309721,Bajo
2024,Financiero,Cali,151760970.64188862,7047154.83819401,512,-0.17079081434158871,18258.68219217705,0.04585778640272904,Medio
2021,Financiero,Bogota,3912433726.0069113,80729108.08675033,473,-0.03075656666695437,157065.84321770206,0.02034483782521043,Alto
2020,Financiero,Bogota,2293170895.165304,67270689.4145564,344,-0.1671181082303822,164501.09843936568,0.027346022599941126,Medio
2020,Servicios,Villavicencio,582792658.1458653,4567205.785533147,837,-0.07231088646716755,5439.63088851139,0.00677676124972565,Bajo
2021,Salud,Bucaramanga,2675424448.01836,88867022.42960346,134,0.2104479148904576,652063.5973844382,0.030215433327580428,Bajo
2020,Comercio,Cali,1400062442.3871496,98837729.52009876,1063,0.2730618413375034,105905.00446008651,0.05398441616845824,Medio
2020,Comercio,Medellin,5489625511.751866,49887915.54514331,50,0.43374646256965343,918511.5527567643,0.009775368299328336,Alto
2021,Educacion,Villavicencio,935259789.2556143,45514100.976763606,21,0.20815138664431224,1961735.2384675515,0.05499186789631131,Medio
2021,Manufactura,Cartagena,1943381013.732325,23087106.39191472,527,0.23251895622691635,46588.23436712288,0.011608451099487195,Alto
2024,Tecnologia,Cucuta,3496748134.928391,58706214.91543751,612,0.0573828299489101,84247.65206734432,0.017959840672450246,Bajo
2021,Financiero,Villavicencio,2948099607.6403346,179031452.9907459,742,0.249612625059462,211807.43997951358,0.05091184669644197,Medio
2021,Construccion,Cartagena,1136122411.954511,76832661.06370156,79,0.18936784797705297,877420.3595453833,0.0552577432700708,Medio
2024,Transporte,Cucuta,3294259343.94458,77598756.86141203,771,0.34082438025067086,91687.20028835462,0.022053278008729117,Alto
2021,Tecnologia,Bucaramanga,4713071234.7303705,134148881.32800499,215,0.0025934415339976917,435923.10411834315,0.026385974609359954,Bajo
2022,Construccion,Bucaramanga,1416830638.2816236,31458173.937964857,107,0.0981135032500743,295496.81566423515,0.02656449177166011,Medio
2021,Tecnologia,Bucaramanga,1126430639.399383,12268056.585011905,21,0.22809674290513915,517724.87644551916,0.010167907504520353,Bajo
2024,Manufactura,Medellin,3263285497.578292,10986428.82808419,215,0.14518870997785852,31254.038813107392,0.003059530969152993,Bajo
2020,Transporte,Bogota,2306395930.6306696,48112641.246017896,489,0.2646003553468849,109897.81424259816,0.022218107045688752,Bajo
2024,Educacion,Medellin,2337924896.4384003,135942238.23084044,570,0.13102447499649328,225217.16985840723,0.046205297704351264,Bajo
2020,Salud,Bucaramanga,3361952055.0914564,89618850.88575381,42,0.11182501417506967,1818300.6816336776,0.01933504962579837,Bajo
2020,Servicios,Manizales,504458897.43656814,16814625.33826077,270,-0.013827762773017033,51544.528125380544,0.03378085320436158,Alto
2020,Manufactura,Cali,286481824.95232993,10017738.932410257,642,0.32860649002641107,15077.287587182116,0.03724410446989163,Medio
2023,Construccion,Barranquilla,772745863.366269,45567759.07578857,718,0.17148653777465725,37228.6913379985,0.04810967618782948,Medio
2024,Servicios,Bogota,3454550357.675548,8809533.95417454,597,0.23228624065879366,13176.039158888632,0.0026537549857350118,Medio
2022,Manufactura,Manizales,4278783093.354121,28095293.639558773,46,0.01715578207313885,535036.9045526788,0.00548210241527056,Bajo
2023,Servicios,Barranquilla,316786168.6595248,6702909.959265146,515,-0.19422084700870534,10939.008697484094,0.02117530094151302,Bajo
2023,Tecnologia,Bucaramanga,1548690836.1753814,89188589.08896191,1078,0.18141439472703708,79888.82776399063,0.055800864880404435,Medio
2024,Tecnologia,Cartagena,1739642038.2961664,28736139.29586601,1070,-0.051507941642736865,32249.23361013624,0.018673688782612514,Bajo
2020,Educacion,Cucuta,2797311767.38586,135646189.07502776,130,-0.03257058489078968,1089097.3151622536,0.06521455222594148,Alto
2021,Educacion,Villavicencio,2816979436.82805,9179430.945704965,395,-0.12246712671437969,33372.88470302517,0.0031507798131175406,Medio
2023,Transporte,Pereira,5447590818.205489,23694584.483603783,1057,0.35066944062026606,29280.510168964644,0.005670773253488073,Bajo
2022,Manufactura,Cali,2958520881.1004233,69132752.78406069,581,0.04410544920112186,112224.16825287172,0.023909004646475503,Bajo
2022,Salud,Bogota,3191974544.273302,29538352.398851234,527,0.23476602528464546,44568.476121320105,0.008429656162688526,Medio
2024,Salud,Medellin,1424080425.4754486,92930554.23408979,1045,0.022909494730476918,98257.634221268,0.0579184312054799,Bajo
2021,Financiero,Villavicencio,763643106.8975577,16454884.298899392,291,-0.057861289788699255,44241.028634285256,0.026181668071581825,Bajo
2021,Educacion,Villavicencio,5149108508.555224,91507904.45390795,232,-0.3104586586653083,232703.790842392,0.017616750996627052,Bajo
2021,Tecnologia,Pereira,1436135065.1937938,81961828.30675508,1100,0.09827540674678462,80579.6115048828,0.053508351818286747,Bajo
2024,Salud,Bucaramanga,253123126.31841165,11148027.559903122,198,0.2185026898266384,45887.47268658224,0.03877378345777381,Bajo
2023,Educacion,Cali,3876686042.2386365,22805921.209455684,749,-0.2776414944372729,35062.36768357928,0.00554003216761919,Bajo
2022,Servicios,Bogota,3062735878.6087265,18105951.240629517,228,-0.1435189327364714,88924.22580026816,0.005169609968550057,Bajo
2023,Salud,Cali,3029481435.9377475,44436979.48664686,677,-0.19432635471283047,73709.32388621558,0.010550347035420883,Bajo
2021,Salud,Barranquilla,2500916055.0153103,77557671.21015279,1008,0.25723465546256213,82852.49549380057,0.03570675203153791,Bajo
2023,Manufactura,Cali,1291273313.6786966,7384303.1689545885,787,0.03261163068063328,12051.619696221745,0.007762663696908452,Alto
2021,Salud,Pereira,2508700350.287193,137567604.3048308,417,0.040381824480358625,302690.14683782676,0.0577910589550153,Alto
2023,Educacion,Cartagena,66046212.82334608,1441125.5303414152,873,0.055699470001176254,1776.0949092655387,0.02483163810788506,Alto
2024,Servicios,Manizales,2682766721.613784,182604675.87571657,22,0.39395836872586953,5402395.935831588,0.0553098431677548,Alto
2022,Comercio,Villavicencio,4688566607.275261,156097833.34745824,84,0.1463109464328121,1706708.2214134934,0.03128508250518289,Medio
2024,Agropecuario,Bucaramanga,3261890802.8830094,121905215.17957349,533,0.33100282211170917,242538.18689150916,0.050078671969715396,Medio
2024,Tecnologia,Pereira,2176524794.538756,122377044.46354829,759,-0.15295557367353543,176470.74898318035,0.05913832563542433,Bajo
2022,Comercio,Pereira,3285238157.0719466,164026516.29683152,541,-0.08488158715303626,269419.8381805712,0.044332884372369284,Alto
2021,Transporte,Cartagena,4161819132.5249147,77370290.35612594,1033,0.3430705554512276,99350.34836241693,0.022685726179425103,Medio
2023,Comercio,Pereira,2717282503.6790175,73216209.7565725,546,0.1474825881180714,167949.9187833906,0.027674270116460474,Medio
2020,Comercio,Bogota,1430146542.7649758,67974040.6369063,865,-0.1633326478476847,82355.9788443739,0.04651291704542209,Medio
2024,Agropecuario,Medellin,2488062577.4895134,39603648.05022778,338,0.07902566563515515,128097.91817186514,0.014343234838020223,Bajo
2023,Comercio,Cucuta,4509755315.339814,260782055.99846575,68,0.27470070831878146,3809925.6968770754,0.05203934962270148,Alto
2020,Construccion,Villavicencio,3186967022.1143513,140045579.21020234,944,-0.278585801965591,185832.98092132492,0.04544007814097578,Bajo
2021,Servicios,Cartagena,1721238637.6034431,15747815.832909519,658,0.18208342369215053,25133.64344711285,0.012505585968609071,Alto
2023,Financiero,Cali,1722761645.5075884,20900435.196971424,668,0.315457960331458,42450.64197616663,0.015122144575181627,Bajo
2024,Tecnologia,Bogota,1798625497.8656332,37384700.99009776,867,-0.1526870389583967,44762.87444776263,0.019575662240975664,Alto
2021,Agropecuario,Villavicencio,3815569296.6016974,101904556.47222595,617,-0.1333155086488137,161062.3741514803,0.02457508957045602,Bajo
2023,Transporte,Bucaramanga,2188153683.3595,113762129.21815999,638,0.31408294333578135,196350.65569235862,0.05430782843024981,Bajo
2024,Transporte,Barranquilla,5056267376.631462,83370431.15893897,465,0.10343801054423378,200638.35498440277,0.020218265500866358,Bajo
2020,Comercio,Barranquilla,97214898.15874909,1430909.4078176494,481,0.26439711556847295,3027.215943540071,0.012826573475879297,Bajo
2024,Transporte,Cucuta,2752219438.6438437,23868704.107242756,388,0.06419530406157906,51478.853665712,0.00767753238634396,Medio
2024,Educacion,Villavicencio,2159093787.615815,36376393.186970085,385,0.12016322841436634,77470.49868038054,0.013949437574173516,Bajo
2020,Servicios,Medellin,2852674580.1351514,160324919.70899037,424,-0.08987683623788639,373955.90721412725,0.05449365653988021,Medio
2020,Transporte,Manizales,4209981833.704386,136260062.18152416,530,0.1669437719927577,256578.02836391333,0.04382475508039191,Medio
2022,Construccion,Barranquilla,66763468.97856661,1190278.5663800612,795,-0.19679473597758831,1450.3674385079084,0.016857212509284777,Bajo
2024,Manufactura,Medellin,1793191345.4149578,36685967.43388545,915,-0.04160872811121825,41582.42420606832,0.020157986048430828,Medio
2021,Comercio,Barranquilla,2287973552.1237993,136440324.35804647,508,0.2518038865299844,232272.35477931827,0.04990394330448869,Bajo
2023,Construccion,Barranquilla,1839433060.6330295,67425260.77570851,720,-0.13464353836547743,83682.05360735716,0.03813339755456812,Alto
2023,Tecnologia,Bogota,5099376548.42611,39793422.00694783,459,0.10583421245082172,102658.11922896211,0.008745735811478741,Bajo
2021,Educacion,Bogota,4302002018.218077,212079534.70009604,763,0.23014951244628232,346948.27979188337,0.037241102888219954,Bajo
2021,Financiero,Cucuta,1489695394.5487807,40698146.662775315,346,-0.20625279312064757,102949.88579421697,0.029898247247465745,Bajo
2022,Manufactura,Cali,2466171558.4667783,120516490.9999584,1023,0.1569392215938562,121391.09545801436,0.049580764144990665,Medio
2022,Agropecuario,Manizales,3600781954.274878,32562745.53043403,505,0.027626872066435666,46419.104183032214,0.008535719792350493,Bajo
2022,Tecnologia,Bucaramanga,4377542061.804642,132304493.17813008,126,-0.03114454291985113,1179187.6619846015,0.031961592048005034,Medio
2023,Educacion,Cucuta,1141842980.5901692,19647539.704059128,338,0.20666444587495564,42948.193952252994,0.014493106867672247,Alto
2021,Manufactura,Medellin,1276353324.3953652,74602665.4464625,1158,0.08956129062140973,75038.8585578018,0.053856434240537904,Bajo
2022,Comercio,Cucuta,1422197535.5421615,29377451.916944075,85,0.120055345163892,295103.4133502344,0.02017845235035618,Medio
2023,Comercio,Cartagena,1152552554.609089,13356237.53755238,430,-0.13401959956425621,27174.33761790262,0.010244893635253313,Medio
2021,Educacion,Cartagena,4576394596.639594,88430604.33557221,661,0.29465152331238653,113841.22585512266,0.017159936673402515,Medio
2021,Educacion,Medellin,4033262484.9920063,113827694.99192935,1145,-0.17325541348240586,112545.00448352272,0.02590737128763064,Bajo
2023,Agropecuario,Medellin,1700792026.1570053,54517402.47879243,758,0.09443696716351088,49756.68353492045,0.03071794819192987,Bajo
2021,Transporte,Bogota,769735530.3093046,1327599.364253585,233,0.34368043554615446,4961.750581568598,0.0021354442528008274,Bajo
2021,Construccion,Bogota,104383274.87459025,366382.84620286204,526,0.3505425230113264,823.366836929763,0.0029299638253171612,Medio
2024,Tecnologia,Cartagena,3153788866.806926,130313446.45139624,59,-0.10394605128371295,2194277.5317549394,0.046014184108931655,Medio
2020,Construccion,Barranquilla,960550045.4529752,6588239.716228327,960,-0.15597557321911848,5585.819909263538,0.006338094797443747,Medio
2022,Transporte,Cucuta,3031334877.370074,57983008.50500383,976,-0.03290199921736342,91350.29424550038,0.025625112938274693,Bajo
2020,Financiero,Cali,561722096.8422935,35602019.719394505,109,0.12784100383381336,286494.8078534926,0.055817776165118294,Bajo
2022,Manufactura,Cucuta,1430529840.9114425,66549097.20854985,98,-0.21140702178889204,817602.7403058596,0.04918305275962382,Medio
2021,Agropecuario,Barranquilla,2440628977.2778687,117507852.00786544,671,0.1365647972073182,196962.038495443,0.05701476862667954,Medio
2023,Tecnologia,Cartagena,1409889282.3098073,50197253.40551658,901,0.019655607961033883,62436.56573306201,0.03012023615370948,Medio
2021,Educacion,Villavicencio,3681137624.0058775,132766197.45191953,413,-0.23047613808005457,343772.69196436723,0.02603386680458401,Bajo
2023,Servicios,Medellin,5196953820.946413,40619581.553815156,408,0.12401809133111472,90420.91818023757,0.009351095620333243,Bajo
2020,Salud,Bogota,5474121575.844333,244921649.3109427,615,0.39535866060001024,308386.8499896985,0.05264676697480919,Bajo
2020,Servicios,Barranquilla,262784570.76082703,12311683.8484134,991,-0.14842477245816993,13950.16113924148,0.036727194760177904,Alto
2020,Salud,Cartagena,2454822270.8021173,57791545.92868597,765,0.08964724439350284,49956.3933228797,0.0195828300836624,Bajo
2021,Servicios,Medellin,3376681768.589467,178330946.76564017,554,0.22153326790576547,146169.72661097045,0.03998027800847071,Medio
2022,Salud,Barranquilla,3416333018.673015,197084445.81505266,193,0.2904545883923144,750645.4717172481,0.04693591353342762,Medio
2022,Transporte,Cucuta,1271994742.4660156,59484508.91435167,846,0.3293339012755039,63865.542323166024,0.056082292390839596,Bajo
2022,Financiero,Villavicencio,5104388515.485055,162082850.8625929,537,0.16010199172669515,375239.34720816347,0.044789861565412814,Bajo
2021,Manufactura,Medellin,3521682724.1163635,170206969.770147,717,0.13893964919992058,172870.03505306333,0.039756780296196934,Medio
2024,Servicios,Manizales,2759066492.511599,44516937.469917394,249,-0.06784747207545275,258311.8246311905,0.013976824850143128,Bajo
